MonthlyIncome_0_0_2438.0	StockOptionLevel_1_1_0.5
MonthlyIncome_0_0_2438.0	Department_40_1_1.5
StockOptionLevel_1_1_0.5	DailyRate_2_2_786.5
StockOptionLevel_1_1_0.5	OverTime_21_2_0.5
DailyRate_2_2_786.5	DistanceFromHome_3_3_25.5
DailyRate_2_2_786.5	Age_10_3_30.5
DistanceFromHome_3_3_25.5	WorkLifeBalance_4_4_2.5
DistanceFromHome_3_3_25.5	YearsSinceLastPromotion_9_4_-2.0
WorkLifeBalance_4_4_2.5	YearsSinceLastPromotion_5_5_-2.0
WorkLifeBalance_4_4_2.5	OverTime_6_5_0.5
OverTime_6_5_0.5	YearsSinceLastPromotion_7_6_-2.0
OverTime_6_5_0.5	YearsSinceLastPromotion_8_6_-2.0
Age_10_3_30.5	Gender_11_4_0.5
Age_10_3_30.5	BusinessTravel_18_4_1.5
Gender_11_4_0.5	OverTime_12_5_0.5
Gender_11_4_0.5	DistanceFromHome_15_5_9.5
OverTime_12_5_0.5	YearsSinceLastPromotion_13_6_-2.0
OverTime_12_5_0.5	YearsSinceLastPromotion_14_6_-2.0
DistanceFromHome_15_5_9.5	YearsSinceLastPromotion_16_6_-2.0
DistanceFromHome_15_5_9.5	YearsSinceLastPromotion_17_6_-2.0
BusinessTravel_18_4_1.5	YearsSinceLastPromotion_19_5_-2.0
BusinessTravel_18_4_1.5	YearsSinceLastPromotion_20_5_-2.0
OverTime_21_2_0.5	WorkLifeBalance_22_3_2.5
OverTime_21_2_0.5	MonthlyRate_33_3_11742.0
WorkLifeBalance_22_3_2.5	Age_23_4_26.5
WorkLifeBalance_22_3_2.5	WorkLifeBalance_28_4_3.5
Age_23_4_26.5	YearsSinceLastPromotion_24_5_-2.0
Age_23_4_26.5	MonthlyIncome_25_5_2125.0
MonthlyIncome_25_5_2125.0	YearsSinceLastPromotion_26_6_-2.0
MonthlyIncome_25_5_2125.0	YearsSinceLastPromotion_27_6_-2.0
WorkLifeBalance_28_4_3.5	YearsSinceLastPromotion_29_5_-2.0
WorkLifeBalance_28_4_3.5	DistanceFromHome_30_5_4.5
DistanceFromHome_30_5_4.5	YearsSinceLastPromotion_31_6_-2.0
DistanceFromHome_30_5_4.5	YearsSinceLastPromotion_32_6_-2.0
MonthlyRate_33_3_11742.0	YearsSinceLastPromotion_34_4_-2.0
MonthlyRate_33_3_11742.0	RelationshipSatisfaction_35_4_1.5
RelationshipSatisfaction_35_4_1.5	YearsSinceLastPromotion_36_5_-2.0
RelationshipSatisfaction_35_4_1.5	MonthlyRate_37_5_18604.0
MonthlyRate_37_5_18604.0	YearsSinceLastPromotion_38_6_-2.0
MonthlyRate_37_5_18604.0	YearsSinceLastPromotion_39_6_-2.0
Department_40_1_1.5	YearsAtCompany_41_2_2.5
Department_40_1_1.5	PercentSalaryHike_70_2_15.5
YearsAtCompany_41_2_2.5	DistanceFromHome_42_3_8.5
YearsAtCompany_41_2_2.5	NumCompaniesWorked_57_3_4.5
DistanceFromHome_42_3_8.5	TotalWorkingYears_43_4_5.5
DistanceFromHome_42_3_8.5	JobLevel_50_4_1.5
TotalWorkingYears_43_4_5.5	TotalWorkingYears_44_5_3.5
TotalWorkingYears_43_4_5.5	EnvironmentSatisfaction_47_5_1.5
TotalWorkingYears_44_5_3.5	YearsSinceLastPromotion_45_6_-2.0
TotalWorkingYears_44_5_3.5	YearsSinceLastPromotion_46_6_-2.0
EnvironmentSatisfaction_47_5_1.5	YearsSinceLastPromotion_48_6_-2.0
EnvironmentSatisfaction_47_5_1.5	YearsSinceLastPromotion_49_6_-2.0
JobLevel_50_4_1.5	Education_51_5_2.5
JobLevel_50_4_1.5	TotalWorkingYears_54_5_9.5
Education_51_5_2.5	YearsSinceLastPromotion_52_6_-2.0
Education_51_5_2.5	YearsSinceLastPromotion_53_6_-2.0
TotalWorkingYears_54_5_9.5	YearsSinceLastPromotion_55_6_-2.0
TotalWorkingYears_54_5_9.5	YearsSinceLastPromotion_56_6_-2.0
NumCompaniesWorked_57_3_4.5	JobInvolvement_58_4_1.5
NumCompaniesWorked_57_3_4.5	MonthlyRate_65_4_24413.5
JobInvolvement_58_4_1.5	YearsAtCompany_59_5_4.5
JobInvolvement_58_4_1.5	YearsWithCurrManager_62_5_1.5
YearsAtCompany_59_5_4.5	YearsSinceLastPromotion_60_6_-2.0
YearsAtCompany_59_5_4.5	YearsSinceLastPromotion_61_6_-2.0
YearsWithCurrManager_62_5_1.5	YearsSinceLastPromotion_63_6_-2.0
YearsWithCurrManager_62_5_1.5	YearsSinceLastPromotion_64_6_-2.0
MonthlyRate_65_4_24413.5	OverTime_66_5_0.5
MonthlyRate_65_4_24413.5	YearsSinceLastPromotion_69_5_-2.0
OverTime_66_5_0.5	YearsSinceLastPromotion_67_6_-2.0
OverTime_66_5_0.5	YearsSinceLastPromotion_68_6_-2.0
