YearsAtCompany_2_2_31.5	YearsAtCompany_3_3_3.5
YearsAtCompany_2_2_31.5	YearsAtCompany_53_4_27.5
YearsAtCompany_3_3_3.5	YearsAtCompany_53_4_27.5
MonthlyRate_4_4_26926.5	MonthlyRate_5_5_3898.5
MonthlyRate_4_4_26926.5	MonthlyRate_61_4_20856.0
MonthlyRate_4_4_26926.5	MonthlyRate_68_5_24415.5
MonthlyRate_5_5_3898.5	MonthlyRate_61_4_20856.0
MonthlyRate_5_5_3898.5	MonthlyRate_68_5_24415.5
MonthlyRate_61_4_20856.0	MonthlyRate_68_5_24415.5
DailyRate_9_4_970.5	DailyRate_46_4_1120.0
OverTime_10_5_0.5	OverTime_36_5_0.5
OverTime_10_5_0.5	OverTime_64_4_0.5
OverTime_36_5_0.5	OverTime_64_4_0.5
YearsSinceLastPromotion_13_5_14.5	YearsSinceLastPromotion_28_1_0.5
YearsSinceLastPromotion_13_5_14.5	YearsSinceLastPromotion_47_5_5.5
YearsSinceLastPromotion_28_1_0.5	YearsSinceLastPromotion_47_5_5.5
DistanceFromHome_22_4_1.5	DistanceFromHome_65_5_9.5
Department_23_5_1.0	Department_44_2_1.5
YearsInCurrentRole_33_3_3.5	YearsInCurrentRole_45_3_2.5
HourlyRate_39_4_92.0	HourlyRate_50_5_91.5
RelationshipSatisfaction_41_5_3.5	RelationshipSatisfaction_54_5_1.5
