MaritalStatus_0_0_1.5	NumCompaniesWorked_1_1_8.5
MaritalStatus_0_0_1.5	YearsSinceLastPromotion_28_1_0.5
NumCompaniesWorked_1_1_8.5	YearsAtCompany_2_2_31.5
NumCompaniesWorked_1_1_8.5	StockOptionLevel_19_2_2.5
YearsAtCompany_2_2_31.5	YearsAtCompany_3_3_3.5
YearsAtCompany_2_2_31.5	PercentSalaryHike_16_3_13.0
YearsAtCompany_3_3_3.5	MonthlyRate_4_4_26926.5
YearsAtCompany_3_3_3.5	DailyRate_9_4_970.5
MonthlyRate_4_4_26926.5	MonthlyRate_5_5_3898.5
MonthlyRate_4_4_26926.5	YearsSinceLastPromotion_8_5_-2.0
MonthlyRate_5_5_3898.5	YearsSinceLastPromotion_6_6_-2.0
MonthlyRate_5_5_3898.5	YearsSinceLastPromotion_7_6_-2.0
DailyRate_9_4_970.5	OverTime_10_5_0.5
DailyRate_9_4_970.5	YearsSinceLastPromotion_13_5_14.5
OverTime_10_5_0.5	YearsSinceLastPromotion_11_6_-2.0
OverTime_10_5_0.5	YearsSinceLastPromotion_12_6_-2.0
YearsSinceLastPromotion_13_5_14.5	YearsSinceLastPromotion_14_6_-2.0
YearsSinceLastPromotion_13_5_14.5	YearsSinceLastPromotion_15_6_-2.0
PercentSalaryHike_16_3_13.0	YearsSinceLastPromotion_17_4_-2.0
PercentSalaryHike_16_3_13.0	YearsSinceLastPromotion_18_4_-2.0
StockOptionLevel_19_2_2.5	MonthlyIncome_20_3_2624.0
StockOptionLevel_19_2_2.5	YearsSinceLastPromotion_27_3_-2.0
MonthlyIncome_20_3_2624.0	YearsSinceLastPromotion_21_4_-2.0
MonthlyIncome_20_3_2624.0	DistanceFromHome_22_4_1.5
DistanceFromHome_22_4_1.5	Department_23_5_1.0
DistanceFromHome_22_4_1.5	YearsSinceLastPromotion_26_5_-2.0
Department_23_5_1.0	YearsSinceLastPromotion_24_6_-2.0
Department_23_5_1.0	YearsSinceLastPromotion_25_6_-2.0
YearsSinceLastPromotion_28_1_0.5	Age_29_2_18.5
YearsSinceLastPromotion_28_1_0.5	Department_44_2_1.5
Age_29_2_18.5	JobInvolvement_30_3_2.5
Age_29_2_18.5	YearsInCurrentRole_33_3_3.5
JobInvolvement_30_3_2.5	YearsSinceLastPromotion_31_4_-2.0
JobInvolvement_30_3_2.5	YearsSinceLastPromotion_32_4_-2.0
YearsInCurrentRole_33_3_3.5	TrainingTimesLastYear_34_4_1.5
YearsInCurrentRole_33_3_3.5	HourlyRate_39_4_92.0
TrainingTimesLastYear_34_4_1.5	YearsSinceLastPromotion_35_5_-2.0
TrainingTimesLastYear_34_4_1.5	OverTime_36_5_0.5
OverTime_36_5_0.5	YearsSinceLastPromotion_37_6_-2.0
OverTime_36_5_0.5	YearsSinceLastPromotion_38_6_-2.0
HourlyRate_39_4_92.0	YearsSinceLastPromotion_40_5_-2.0
HourlyRate_39_4_92.0	RelationshipSatisfaction_41_5_3.5
RelationshipSatisfaction_41_5_3.5	YearsSinceLastPromotion_42_6_-2.0
RelationshipSatisfaction_41_5_3.5	YearsSinceLastPromotion_43_6_-2.0
Department_44_2_1.5	YearsInCurrentRole_45_3_2.5
Department_44_2_1.5	BusinessTravel_60_3_0.5
YearsInCurrentRole_45_3_2.5	DailyRate_46_4_1120.0
YearsInCurrentRole_45_3_2.5	YearsAtCompany_53_4_27.5
DailyRate_46_4_1120.0	YearsSinceLastPromotion_47_5_5.5
DailyRate_46_4_1120.0	HourlyRate_50_5_91.5
YearsSinceLastPromotion_47_5_5.5	YearsSinceLastPromotion_48_6_-2.0
YearsSinceLastPromotion_47_5_5.5	YearsSinceLastPromotion_49_6_-2.0
HourlyRate_50_5_91.5	YearsSinceLastPromotion_51_6_-2.0
HourlyRate_50_5_91.5	YearsSinceLastPromotion_52_6_-2.0
YearsAtCompany_53_4_27.5	RelationshipSatisfaction_54_5_1.5
YearsAtCompany_53_4_27.5	JobSatisfaction_57_5_3.0
RelationshipSatisfaction_54_5_1.5	YearsSinceLastPromotion_55_6_-2.0
RelationshipSatisfaction_54_5_1.5	YearsSinceLastPromotion_56_6_-2.0
JobSatisfaction_57_5_3.0	YearsSinceLastPromotion_58_6_-2.0
JobSatisfaction_57_5_3.0	YearsSinceLastPromotion_59_6_-2.0
BusinessTravel_60_3_0.5	MonthlyRate_61_4_20856.0
BusinessTravel_60_3_0.5	OverTime_64_4_0.5
MonthlyRate_61_4_20856.0	YearsSinceLastPromotion_62_5_-2.0
MonthlyRate_61_4_20856.0	YearsSinceLastPromotion_63_5_-2.0
OverTime_64_4_0.5	DistanceFromHome_65_5_9.5
OverTime_64_4_0.5	MonthlyRate_68_5_24415.5
DistanceFromHome_65_5_9.5	YearsSinceLastPromotion_66_6_-2.0
DistanceFromHome_65_5_9.5	YearsSinceLastPromotion_67_6_-2.0
MonthlyRate_68_5_24415.5	YearsSinceLastPromotion_69_6_-2.0
MonthlyRate_68_5_24415.5	YearsSinceLastPromotion_70_6_-2.0
