YearsWithCurrManager_0_0_0.5	YearsWithCurrManager_35_5_5.0
YearsWithCurrManager_0_0_0.5	YearsWithCurrManager_43_3_7.5
YearsWithCurrManager_0_0_0.5	YearsWithCurrManager_67_4_4.5
YearsWithCurrManager_35_5_5.0	YearsWithCurrManager_43_3_7.5
YearsWithCurrManager_35_5_5.0	YearsWithCurrManager_67_4_4.5
YearsWithCurrManager_43_3_7.5	YearsWithCurrManager_67_4_4.5
OverTime_1_1_0.5	OverTime_31_4_0.5
OverTime_1_1_0.5	OverTime_58_5_0.5
OverTime_31_4_0.5	OverTime_58_5_0.5
MonthlyRate_2_2_4664.0	MonthlyRate_24_5_8167.5
Age_4_3_31.5	Age_29_2_31.5
YearsAtCompany_5_4_2.5	YearsAtCompany_53_3_4.5
MonthlyIncome_6_5_2531.0	MonthlyIncome_17_3_3259.0
MonthlyIncome_6_5_2531.0	MonthlyIncome_28_1_2369.0
MonthlyIncome_6_5_2531.0	MonthlyIncome_54_4_4787.5
MonthlyIncome_6_5_2531.0	MonthlyIncome_61_4_2443.5
MonthlyIncome_17_3_3259.0	MonthlyIncome_28_1_2369.0
MonthlyIncome_17_3_3259.0	MonthlyIncome_54_4_4787.5
MonthlyIncome_17_3_3259.0	MonthlyIncome_61_4_2443.5
MonthlyIncome_28_1_2369.0	MonthlyIncome_54_4_4787.5
MonthlyIncome_28_1_2369.0	MonthlyIncome_61_4_2443.5
MonthlyIncome_54_4_4787.5	MonthlyIncome_61_4_2443.5
DailyRate_15_2_313.5	DailyRate_19_5_1259.5
DailyRate_15_2_313.5	DailyRate_71_5_1000.5
DailyRate_15_2_313.5	DailyRate_74_4_1463.5
DailyRate_15_2_313.5	DailyRate_75_5_144.5
DailyRate_19_5_1259.5	DailyRate_71_5_1000.5
DailyRate_19_5_1259.5	DailyRate_74_4_1463.5
DailyRate_19_5_1259.5	DailyRate_75_5_144.5
DailyRate_71_5_1000.5	DailyRate_74_4_1463.5
DailyRate_71_5_1000.5	DailyRate_75_5_144.5
DailyRate_74_4_1463.5	DailyRate_75_5_144.5
MaritalStatus_30_3_1.5	MaritalStatus_44_4_1.5
MaritalStatus_30_3_1.5	MaritalStatus_52_2_1.5
MaritalStatus_44_4_1.5	MaritalStatus_52_2_1.5
PercentSalaryHike_32_5_11.5	PercentSalaryHike_46_5_13.5
PercentSalaryHike_32_5_11.5	PercentSalaryHike_68_5_17.5
PercentSalaryHike_46_5_13.5	PercentSalaryHike_68_5_17.5
RelationshipSatisfaction_38_4_3.5	RelationshipSatisfaction_63_5_3.5
