YearsWithCurrManager_3_2_2.5	YearsWithCurrManager_41_3_0.5
YearsWithCurrManager_3_2_2.5	YearsWithCurrManager_50_5_6.0
YearsWithCurrManager_41_3_0.5	YearsWithCurrManager_50_5_6.0
Department_4_3_0.5	Department_27_3_1.5
RelationshipSatisfaction_6_4_1.5	RelationshipSatisfaction_28_4_1.5
RelationshipSatisfaction_6_4_1.5	RelationshipSatisfaction_66_5_2.5
RelationshipSatisfaction_28_4_1.5	RelationshipSatisfaction_66_5_2.5
EducationField_11_3_2.0	EducationField_21_5_4.5
MonthlyRate_13_4_20290.5	MonthlyRate_36_5_13498.5
MonthlyRate_13_4_20290.5	MonthlyRate_46_5_19406.5
MonthlyRate_13_4_20290.5	MonthlyRate_57_4_25725.0
MonthlyRate_13_4_20290.5	MonthlyRate_62_4_3347.5
MonthlyRate_36_5_13498.5	MonthlyRate_46_5_19406.5
MonthlyRate_36_5_13498.5	MonthlyRate_57_4_25725.0
MonthlyRate_36_5_13498.5	MonthlyRate_62_4_3347.5
MonthlyRate_46_5_19406.5	MonthlyRate_57_4_25725.0
MonthlyRate_46_5_19406.5	MonthlyRate_62_4_3347.5
MonthlyRate_57_4_25725.0	MonthlyRate_62_4_3347.5
JobInvolvement_18_3_1.5	JobInvolvement_24_5_3.0
NumCompaniesWorked_29_5_2.5	NumCompaniesWorked_42_4_2.5
TotalWorkingYears_32_5_2.5	TotalWorkingYears_49_4_11.0
TotalWorkingYears_32_5_2.5	TotalWorkingYears_53_5_21.5
TotalWorkingYears_32_5_2.5	TotalWorkingYears_56_3_5.5
TotalWorkingYears_49_4_11.0	TotalWorkingYears_53_5_21.5
TotalWorkingYears_49_4_11.0	TotalWorkingYears_56_3_5.5
TotalWorkingYears_53_5_21.5	TotalWorkingYears_56_3_5.5
DailyRate_35_4_1454.0	DailyRate_40_2_969.0
