MonthlyIncome_0_0_2802.0	MonthlyIncome_2_2_2751.0
MonthlyIncome_0_0_2802.0	MonthlyIncome_13_5_2324.5
MonthlyIncome_0_0_2802.0	MonthlyIncome_30_5_2395.0
MonthlyIncome_0_0_2802.0	MonthlyIncome_66_3_19773.0
MonthlyIncome_2_2_2751.0	MonthlyIncome_13_5_2324.5
MonthlyIncome_2_2_2751.0	MonthlyIncome_30_5_2395.0
MonthlyIncome_2_2_2751.0	MonthlyIncome_66_3_19773.0
MonthlyIncome_13_5_2324.5	MonthlyIncome_30_5_2395.0
MonthlyIncome_13_5_2324.5	MonthlyIncome_66_3_19773.0
MonthlyIncome_30_5_2395.0	MonthlyIncome_66_3_19773.0
RelationshipSatisfaction_3_3_1.5	RelationshipSatisfaction_25_5_2.5
RelationshipSatisfaction_3_3_1.5	RelationshipSatisfaction_38_4_2.5
RelationshipSatisfaction_3_3_1.5	RelationshipSatisfaction_60_5_3.5
RelationshipSatisfaction_25_5_2.5	RelationshipSatisfaction_38_4_2.5
RelationshipSatisfaction_25_5_2.5	RelationshipSatisfaction_60_5_3.5
RelationshipSatisfaction_38_4_2.5	RelationshipSatisfaction_60_5_3.5
HourlyRate_4_4_60.5	HourlyRate_68_5_63.5
OverTime_9_4_0.5	OverTime_16_3_0.5
OverTime_9_4_0.5	OverTime_23_4_0.5
OverTime_16_3_0.5	OverTime_23_4_0.5
Age_17_4_25.5	Age_28_4_34.5
NumCompaniesWorked_35_2_0.5	NumCompaniesWorked_45_4_3.5
NumCompaniesWorked_35_2_0.5	NumCompaniesWorked_67_4_8.5
NumCompaniesWorked_45_4_3.5	NumCompaniesWorked_67_4_8.5
Education_37_3_3.5	Education_53_5_1.5
PercentSalaryHike_39_5_20.0	PercentSalaryHike_42_5_11.5
StockOptionLevel_50_2_0.5	StockOptionLevel_71_5_2.5
JobInvolvement_56_5_1.5	JobInvolvement_63_5_1.5
