JobRole_0_0_7.5	OverTime_1_1_0.5
JobRole_0_0_7.5	BusinessTravel_56_1_1.5
OverTime_1_1_0.5	EnvironmentSatisfaction_2_2_1.5
OverTime_1_1_0.5	NumCompaniesWorked_31_2_5.5
EnvironmentSatisfaction_2_2_1.5	YearsAtCompany_3_3_1.5
EnvironmentSatisfaction_2_2_1.5	TotalWorkingYears_18_3_2.5
YearsAtCompany_3_3_1.5	TotalWorkingYears_4_4_6.0
YearsAtCompany_3_3_1.5	TotalWorkingYears_11_4_2.5
TotalWorkingYears_4_4_6.0	PercentSalaryHike_5_5_12.5
TotalWorkingYears_4_4_6.0	BusinessTravel_8_5_1.5
PercentSalaryHike_5_5_12.5	YearsSinceLastPromotion_6_6_-2.0
PercentSalaryHike_5_5_12.5	YearsSinceLastPromotion_7_6_-2.0
BusinessTravel_8_5_1.5	YearsSinceLastPromotion_9_6_-2.0
BusinessTravel_8_5_1.5	YearsSinceLastPromotion_10_6_-2.0
TotalWorkingYears_11_4_2.5	Age_12_5_28.5
TotalWorkingYears_11_4_2.5	MonthlyIncome_15_5_19640.5
Age_12_5_28.5	YearsSinceLastPromotion_13_6_-2.0
Age_12_5_28.5	YearsSinceLastPromotion_14_6_-2.0
MonthlyIncome_15_5_19640.5	YearsSinceLastPromotion_16_6_-2.0
MonthlyIncome_15_5_19640.5	YearsSinceLastPromotion_17_6_-2.0
TotalWorkingYears_18_3_2.5	TrainingTimesLastYear_19_4_2.5
TotalWorkingYears_18_3_2.5	YearsInCurrentRole_24_4_2.5
TrainingTimesLastYear_19_4_2.5	YearsSinceLastPromotion_20_5_-2.0
TrainingTimesLastYear_19_4_2.5	JobRole_21_5_4.0
JobRole_21_5_4.0	YearsSinceLastPromotion_22_6_-2.0
JobRole_21_5_4.0	YearsSinceLastPromotion_23_6_-2.0
YearsInCurrentRole_24_4_2.5	StockOptionLevel_25_5_0.5
YearsInCurrentRole_24_4_2.5	JobLevel_28_5_4.5
StockOptionLevel_25_5_0.5	YearsSinceLastPromotion_26_6_-2.0
StockOptionLevel_25_5_0.5	YearsSinceLastPromotion_27_6_-2.0
JobLevel_28_5_4.5	YearsSinceLastPromotion_29_6_-2.0
JobLevel_28_5_4.5	YearsSinceLastPromotion_30_6_-2.0
NumCompaniesWorked_31_2_5.5	MaritalStatus_32_3_1.5
NumCompaniesWorked_31_2_5.5	YearsInCurrentRole_47_3_8.0
MaritalStatus_32_3_1.5	DailyRate_33_4_1448.5
MaritalStatus_32_3_1.5	Age_40_4_36.0
DailyRate_33_4_1448.5	JobInvolvement_34_5_2.5
DailyRate_33_4_1448.5	MonthlyIncome_37_5_3984.5
JobInvolvement_34_5_2.5	YearsSinceLastPromotion_35_6_-2.0
JobInvolvement_34_5_2.5	YearsSinceLastPromotion_36_6_-2.0
MonthlyIncome_37_5_3984.5	YearsSinceLastPromotion_38_6_-2.0
MonthlyIncome_37_5_3984.5	YearsSinceLastPromotion_39_6_-2.0
Age_40_4_36.0	YearsSinceLastPromotion_41_5_3.0
Age_40_4_36.0	YearsSinceLastPromotion_44_5_7.5
YearsSinceLastPromotion_41_5_3.0	YearsSinceLastPromotion_42_6_-2.0
YearsSinceLastPromotion_41_5_3.0	YearsSinceLastPromotion_43_6_-2.0
YearsSinceLastPromotion_44_5_7.5	YearsSinceLastPromotion_45_6_-2.0
YearsSinceLastPromotion_44_5_7.5	YearsSinceLastPromotion_46_6_-2.0
YearsInCurrentRole_47_3_8.0	YearsSinceLastPromotion_48_4_1.5
YearsInCurrentRole_47_3_8.0	DailyRate_53_4_349.0
YearsSinceLastPromotion_48_4_1.5	BusinessTravel_49_5_1.5
YearsSinceLastPromotion_48_4_1.5	YearsSinceLastPromotion_52_5_-2.0
BusinessTravel_49_5_1.5	YearsSinceLastPromotion_50_6_-2.0
BusinessTravel_49_5_1.5	YearsSinceLastPromotion_51_6_-2.0
DailyRate_53_4_349.0	YearsSinceLastPromotion_54_5_-2.0
DailyRate_53_4_349.0	YearsSinceLastPromotion_55_5_-2.0
BusinessTravel_56_1_1.5	NumCompaniesWorked_57_2_1.5
BusinessTravel_56_1_1.5	YearsInCurrentRole_66_2_0.5
NumCompaniesWorked_57_2_1.5	BusinessTravel_58_3_0.5
NumCompaniesWorked_57_2_1.5	YearsInCurrentRole_61_3_2.5
BusinessTravel_58_3_0.5	YearsSinceLastPromotion_59_4_-2.0
BusinessTravel_58_3_0.5	YearsSinceLastPromotion_60_4_-2.0
YearsInCurrentRole_61_3_2.5	MonthlyIncome_62_4_2942.5
YearsInCurrentRole_61_3_2.5	YearsSinceLastPromotion_65_4_-2.0
MonthlyIncome_62_4_2942.5	YearsSinceLastPromotion_63_5_-2.0
MonthlyIncome_62_4_2942.5	YearsSinceLastPromotion_64_5_-2.0
YearsInCurrentRole_66_2_0.5	RelationshipSatisfaction_67_3_2.5
YearsInCurrentRole_66_2_0.5	MonthlyIncome_72_3_3012.0
RelationshipSatisfaction_67_3_2.5	WorkLifeBalance_68_4_3.5
RelationshipSatisfaction_67_3_2.5	YearsSinceLastPromotion_71_4_-2.0
WorkLifeBalance_68_4_3.5	YearsSinceLastPromotion_69_5_-2.0
WorkLifeBalance_68_4_3.5	YearsSinceLastPromotion_70_5_-2.0
MonthlyIncome_72_3_3012.0	EnvironmentSatisfaction_73_4_1.5
MonthlyIncome_72_3_3012.0	Age_78_4_37.0
EnvironmentSatisfaction_73_4_1.5	RelationshipSatisfaction_74_5_2.5
EnvironmentSatisfaction_73_4_1.5	YearsSinceLastPromotion_77_5_-2.0
RelationshipSatisfaction_74_5_2.5	YearsSinceLastPromotion_75_6_-2.0
RelationshipSatisfaction_74_5_2.5	YearsSinceLastPromotion_76_6_-2.0
Age_78_4_37.0	HourlyRate_79_5_59.0
Age_78_4_37.0	YearsSinceLastPromotion_82_5_-2.0
HourlyRate_79_5_59.0	YearsSinceLastPromotion_80_6_-2.0
HourlyRate_79_5_59.0	YearsSinceLastPromotion_81_6_-2.0
JobRole_0_0_7.5	JobRole_21_5_4.0
EnvironmentSatisfaction_2_2_1.5	EnvironmentSatisfaction_73_4_1.5
TotalWorkingYears_4_4_6.0	TotalWorkingYears_11_4_2.5
TotalWorkingYears_4_4_6.0	TotalWorkingYears_18_3_2.5
TotalWorkingYears_11_4_2.5	TotalWorkingYears_18_3_2.5
BusinessTravel_8_5_1.5	BusinessTravel_49_5_1.5
BusinessTravel_8_5_1.5	BusinessTravel_56_1_1.5
BusinessTravel_8_5_1.5	BusinessTravel_58_3_0.5
BusinessTravel_49_5_1.5	BusinessTravel_56_1_1.5
BusinessTravel_49_5_1.5	BusinessTravel_58_3_0.5
BusinessTravel_56_1_1.5	BusinessTravel_58_3_0.5
Age_12_5_28.5	Age_40_4_36.0
Age_12_5_28.5	Age_78_4_37.0
Age_40_4_36.0	Age_78_4_37.0
MonthlyIncome_15_5_19640.5	MonthlyIncome_37_5_3984.5
MonthlyIncome_15_5_19640.5	MonthlyIncome_62_4_2942.5
MonthlyIncome_15_5_19640.5	MonthlyIncome_72_3_3012.0
MonthlyIncome_37_5_3984.5	MonthlyIncome_62_4_2942.5
MonthlyIncome_37_5_3984.5	MonthlyIncome_72_3_3012.0
MonthlyIncome_62_4_2942.5	MonthlyIncome_72_3_3012.0
YearsInCurrentRole_24_4_2.5	YearsInCurrentRole_47_3_8.0
YearsInCurrentRole_24_4_2.5	YearsInCurrentRole_61_3_2.5
YearsInCurrentRole_24_4_2.5	YearsInCurrentRole_66_2_0.5
YearsInCurrentRole_47_3_8.0	YearsInCurrentRole_61_3_2.5
YearsInCurrentRole_47_3_8.0	YearsInCurrentRole_66_2_0.5
YearsInCurrentRole_61_3_2.5	YearsInCurrentRole_66_2_0.5
NumCompaniesWorked_31_2_5.5	NumCompaniesWorked_57_2_1.5
DailyRate_33_4_1448.5	DailyRate_53_4_349.0
YearsSinceLastPromotion_41_5_3.0	YearsSinceLastPromotion_44_5_7.5
YearsSinceLastPromotion_41_5_3.0	YearsSinceLastPromotion_48_4_1.5
YearsSinceLastPromotion_44_5_7.5	YearsSinceLastPromotion_48_4_1.5
RelationshipSatisfaction_67_3_2.5	RelationshipSatisfaction_74_5_2.5
