YearsWithCurrManager_1_1_0.5	YearsWithCurrManager_30_4_6.5
YearsWithCurrManager_1_1_0.5	YearsWithCurrManager_45_2_0.5
YearsWithCurrManager_1_1_0.5	YearsWithCurrManager_80_5_5.5
YearsWithCurrManager_30_4_6.5	YearsWithCurrManager_45_2_0.5
YearsWithCurrManager_30_4_6.5	YearsWithCurrManager_80_5_5.5
YearsWithCurrManager_45_2_0.5	YearsWithCurrManager_80_5_5.5
Age_2_2_33.0	Age_71_3_40.5
YearsAtCompany_3_3_2.5	YearsAtCompany_34_5_10.5
YearsAtCompany_3_3_2.5	YearsAtCompany_46_3_3.5
YearsAtCompany_34_5_10.5	YearsAtCompany_46_3_3.5
EnvironmentSatisfaction_10_3_1.5	EnvironmentSatisfaction_47_4_2.5
MonthlyIncome_11_4_2496.5	MonthlyIncome_37_3_10694.5
MonthlyIncome_11_4_2496.5	MonthlyIncome_38_4_10649.0
MonthlyIncome_11_4_2496.5	MonthlyIncome_51_5_2635.0
MonthlyIncome_11_4_2496.5	MonthlyIncome_70_2_19853.0
MonthlyIncome_37_3_10694.5	MonthlyIncome_38_4_10649.0
MonthlyIncome_37_3_10694.5	MonthlyIncome_51_5_2635.0
MonthlyIncome_37_3_10694.5	MonthlyIncome_70_2_19853.0
MonthlyIncome_38_4_10649.0	MonthlyIncome_51_5_2635.0
MonthlyIncome_38_4_10649.0	MonthlyIncome_70_2_19853.0
MonthlyIncome_51_5_2635.0	MonthlyIncome_70_2_19853.0
YearsInCurrentRole_13_5_1.0	YearsInCurrentRole_25_4_2.5
YearsInCurrentRole_13_5_1.0	YearsInCurrentRole_31_5_3.5
YearsInCurrentRole_13_5_1.0	YearsInCurrentRole_73_5_6.5
YearsInCurrentRole_25_4_2.5	YearsInCurrentRole_31_5_3.5
YearsInCurrentRole_25_4_2.5	YearsInCurrentRole_73_5_6.5
YearsInCurrentRole_31_5_3.5	YearsInCurrentRole_73_5_6.5
NumCompaniesWorked_16_4_8.5	NumCompaniesWorked_48_5_2.5
NumCompaniesWorked_16_4_8.5	NumCompaniesWorked_59_5_6.5
NumCompaniesWorked_48_5_2.5	NumCompaniesWorked_59_5_6.5
MonthlyRate_17_5_3572.0	MonthlyRate_26_5_7678.0
Department_20_5_1.5	Department_57_3_1.5
JobSatisfaction_54_4_3.5	JobSatisfaction_65_4_1.5
DistanceFromHome_58_4_4.5	DistanceFromHome_76_5_23.0
