HourlyRate_1_1_72.0	HourlyRate_36_4_81.5
HourlyRate_1_1_72.0	HourlyRate_43_4_86.0
HourlyRate_36_4_81.5	HourlyRate_43_4_86.0
TrainingTimesLastYear_3_2_2.5	TrainingTimesLastYear_17_5_1.0
Age_7_2_32.5	Age_20_5_29.5
Age_7_2_32.5	Age_44_5_37.5
Age_20_5_29.5	Age_44_5_37.5
NumCompaniesWorked_8_3_4.5	NumCompaniesWorked_56_4_8.5
RelationshipSatisfaction_9_4_3.5	RelationshipSatisfaction_31_4_2.0
TotalWorkingYears_10_5_4.5	TotalWorkingYears_49_4_33.5
TotalWorkingYears_10_5_4.5	TotalWorkingYears_57_5_10.5
TotalWorkingYears_49_4_33.5	TotalWorkingYears_57_5_10.5
DailyRate_13_5_1403.5	DailyRate_23_3_1474.0
PercentSalaryHike_24_4_11.5	PercentSalaryHike_50_5_11.5
OverTime_28_5_0.5	OverTime_48_3_0.5
MonthlyRate_35_3_8157.0	MonthlyRate_37_5_6057.0
MonthlyRate_35_3_8157.0	MonthlyRate_40_5_4286.0
MonthlyRate_37_5_6057.0	MonthlyRate_40_5_4286.0
