MonthlyIncome_1_1_2802.0	MonthlyIncome_21_2_19523.5
MonthlyIncome_1_1_2802.0	MonthlyIncome_40_1_2475.0
MonthlyIncome_21_2_19523.5	MonthlyIncome_40_1_2475.0
OverTime_2_2_0.5	OverTime_68_3_0.5
YearsSinceLastPromotion_3_3_8.5	YearsSinceLastPromotion_41_2_0.5
Education_4_4_4.5	Education_35_3_3.5
Education_4_4_4.5	Education_61_5_1.5
Education_35_3_3.5	Education_61_5_1.5
YearsAtCompany_5_5_1.5	YearsAtCompany_42_3_5.0
YearsAtCompany_5_5_1.5	YearsAtCompany_50_4_1.5
YearsAtCompany_42_3_5.0	YearsAtCompany_50_4_1.5
WorkLifeBalance_8_5_3.0	WorkLifeBalance_22_3_2.5
DistanceFromHome_12_3_11.5	DistanceFromHome_27_5_26.5
DistanceFromHome_12_3_11.5	DistanceFromHome_70_5_12.5
DistanceFromHome_27_5_26.5	DistanceFromHome_70_5_12.5
DailyRate_13_4_1309.0	DailyRate_30_4_303.5
DailyRate_13_4_1309.0	DailyRate_59_3_1465.5
DailyRate_30_4_303.5	DailyRate_59_3_1465.5
NumCompaniesWorked_14_5_0.5	NumCompaniesWorked_49_3_3.0
NumCompaniesWorked_14_5_0.5	NumCompaniesWorked_58_2_4.5
NumCompaniesWorked_49_3_3.0	NumCompaniesWorked_58_2_4.5
PercentSalaryHike_36_4_18.0	PercentSalaryHike_55_4_12.5
Department_44_5_0.5	Department_52_5_1.5
