MaritalStatus_0_0_1.5	MonthlyIncome_1_1_2802.0
MaritalStatus_0_0_1.5	MonthlyIncome_40_1_2475.0
MonthlyIncome_1_1_2802.0	OverTime_2_2_0.5
MonthlyIncome_1_1_2802.0	MonthlyIncome_21_2_19523.5
OverTime_2_2_0.5	YearsSinceLastPromotion_3_3_8.5
OverTime_2_2_0.5	DistanceFromHome_12_3_11.5
YearsSinceLastPromotion_3_3_8.5	Education_4_4_4.5
YearsSinceLastPromotion_3_3_8.5	YearsSinceLastPromotion_11_4_-2.0
Education_4_4_4.5	YearsAtCompany_5_5_1.5
Education_4_4_4.5	WorkLifeBalance_8_5_3.0
YearsAtCompany_5_5_1.5	YearsSinceLastPromotion_6_6_-2.0
YearsAtCompany_5_5_1.5	YearsSinceLastPromotion_7_6_-2.0
WorkLifeBalance_8_5_3.0	YearsSinceLastPromotion_9_6_-2.0
WorkLifeBalance_8_5_3.0	YearsSinceLastPromotion_10_6_-2.0
DistanceFromHome_12_3_11.5	DailyRate_13_4_1309.0
DistanceFromHome_12_3_11.5	JobInvolvement_18_4_1.5
DailyRate_13_4_1309.0	NumCompaniesWorked_14_5_0.5
DailyRate_13_4_1309.0	YearsSinceLastPromotion_17_5_-2.0
NumCompaniesWorked_14_5_0.5	YearsSinceLastPromotion_15_6_-2.0
NumCompaniesWorked_14_5_0.5	YearsSinceLastPromotion_16_6_-2.0
JobInvolvement_18_4_1.5	YearsSinceLastPromotion_19_5_-2.0
JobInvolvement_18_4_1.5	YearsSinceLastPromotion_20_5_-2.0
MonthlyIncome_21_2_19523.5	WorkLifeBalance_22_3_2.5
MonthlyIncome_21_2_19523.5	Education_35_3_3.5
WorkLifeBalance_22_3_2.5	TotalWorkingYears_23_4_2.5
WorkLifeBalance_22_3_2.5	DailyRate_30_4_303.5
TotalWorkingYears_23_4_2.5	Age_24_5_34.5
TotalWorkingYears_23_4_2.5	DistanceFromHome_27_5_26.5
Age_24_5_34.5	YearsSinceLastPromotion_25_6_-2.0
Age_24_5_34.5	YearsSinceLastPromotion_26_6_-2.0
DistanceFromHome_27_5_26.5	YearsSinceLastPromotion_28_6_-2.0
DistanceFromHome_27_5_26.5	YearsSinceLastPromotion_29_6_-2.0
DailyRate_30_4_303.5	YearsSinceLastPromotion_31_5_-2.0
DailyRate_30_4_303.5	YearsInCurrentRole_32_5_7.5
YearsInCurrentRole_32_5_7.5	YearsSinceLastPromotion_33_6_-2.0
YearsInCurrentRole_32_5_7.5	YearsSinceLastPromotion_34_6_-2.0
Education_35_3_3.5	PercentSalaryHike_36_4_18.0
Education_35_3_3.5	YearsSinceLastPromotion_39_4_-2.0
PercentSalaryHike_36_4_18.0	YearsSinceLastPromotion_37_5_-2.0
PercentSalaryHike_36_4_18.0	YearsSinceLastPromotion_38_5_-2.0
MonthlyIncome_40_1_2475.0	YearsSinceLastPromotion_41_2_0.5
MonthlyIncome_40_1_2475.0	NumCompaniesWorked_58_2_4.5
YearsSinceLastPromotion_41_2_0.5	YearsAtCompany_42_3_5.0
YearsSinceLastPromotion_41_2_0.5	NumCompaniesWorked_49_3_3.0
YearsAtCompany_42_3_5.0	PerformanceRating_43_4_3.5
YearsAtCompany_42_3_5.0	YearsSinceLastPromotion_48_4_-2.0
PerformanceRating_43_4_3.5	Department_44_5_0.5
PerformanceRating_43_4_3.5	YearsSinceLastPromotion_47_5_-2.0
Department_44_5_0.5	YearsSinceLastPromotion_45_6_-2.0
Department_44_5_0.5	YearsSinceLastPromotion_46_6_-2.0
NumCompaniesWorked_49_3_3.0	YearsAtCompany_50_4_1.5
NumCompaniesWorked_49_3_3.0	PercentSalaryHike_55_4_12.5
YearsAtCompany_50_4_1.5	YearsSinceLastPromotion_51_5_-2.0
YearsAtCompany_50_4_1.5	Department_52_5_1.5
Department_52_5_1.5	YearsSinceLastPromotion_53_6_-2.0
Department_52_5_1.5	YearsSinceLastPromotion_54_6_-2.0
PercentSalaryHike_55_4_12.5	YearsSinceLastPromotion_56_5_-2.0
PercentSalaryHike_55_4_12.5	YearsSinceLastPromotion_57_5_-2.0
NumCompaniesWorked_58_2_4.5	DailyRate_59_3_1465.5
NumCompaniesWorked_58_2_4.5	OverTime_68_3_0.5
DailyRate_59_3_1465.5	YearsWithCurrManager_60_4_0.5
DailyRate_59_3_1465.5	YearsSinceLastPromotion_67_4_-2.0
YearsWithCurrManager_60_4_0.5	Education_61_5_1.5
YearsWithCurrManager_60_4_0.5	MonthlyRate_64_5_5411.0
Education_61_5_1.5	YearsSinceLastPromotion_62_6_-2.0
Education_61_5_1.5	YearsSinceLastPromotion_63_6_-2.0
MonthlyRate_64_5_5411.0	YearsSinceLastPromotion_65_6_-2.0
MonthlyRate_64_5_5411.0	YearsSinceLastPromotion_66_6_-2.0
OverTime_68_3_0.5	EnvironmentSatisfaction_69_4_1.5
OverTime_68_3_0.5	Gender_76_4_0.5
EnvironmentSatisfaction_69_4_1.5	DistanceFromHome_70_5_12.5
EnvironmentSatisfaction_69_4_1.5	JobLevel_73_5_1.5
DistanceFromHome_70_5_12.5	YearsSinceLastPromotion_71_6_-2.0
DistanceFromHome_70_5_12.5	YearsSinceLastPromotion_72_6_-2.0
JobLevel_73_5_1.5	YearsSinceLastPromotion_74_6_-2.0
JobLevel_73_5_1.5	YearsSinceLastPromotion_75_6_-2.0
Gender_76_4_0.5	BusinessTravel_77_5_1.5
Gender_76_4_0.5	TrainingTimesLastYear_80_5_1.5
BusinessTravel_77_5_1.5	YearsSinceLastPromotion_78_6_-2.0
BusinessTravel_77_5_1.5	YearsSinceLastPromotion_79_6_-2.0
TrainingTimesLastYear_80_5_1.5	YearsSinceLastPromotion_81_6_-2.0
TrainingTimesLastYear_80_5_1.5	YearsSinceLastPromotion_82_6_-2.0
