TotalWorkingYears_1_1_2.5	TotalWorkingYears_47_2_5.5
TotalWorkingYears_1_1_2.5	TotalWorkingYears_62_4_13.0
TotalWorkingYears_1_1_2.5	TotalWorkingYears_66_5_22.5
TotalWorkingYears_47_2_5.5	TotalWorkingYears_62_4_13.0
TotalWorkingYears_47_2_5.5	TotalWorkingYears_66_5_22.5
TotalWorkingYears_62_4_13.0	TotalWorkingYears_66_5_22.5
EducationField_2_2_4.5	EducationField_70_5_2.0
EducationField_2_2_4.5	EducationField_81_4_1.5
EducationField_70_5_2.0	EducationField_81_4_1.5
RelationshipSatisfaction_3_3_1.5	RelationshipSatisfaction_83_5_2.5
YearsAtCompany_4_4_1.5	YearsAtCompany_61_3_9.0
Age_5_5_33.5	Age_10_5_31.5
Age_5_5_33.5	Age_32_4_32.5
Age_5_5_33.5	Age_36_5_55.5
Age_5_5_33.5	Age_40_5_51.0
Age_5_5_33.5	Age_74_2_33.5
Age_5_5_33.5	Age_94_4_55.5
Age_5_5_33.5	Age_98_5_57.0
Age_10_5_31.5	Age_32_4_32.5
Age_10_5_31.5	Age_36_5_55.5
Age_10_5_31.5	Age_40_5_51.0
Age_10_5_31.5	Age_74_2_33.5
Age_10_5_31.5	Age_94_4_55.5
Age_10_5_31.5	Age_98_5_57.0
Age_32_4_32.5	Age_36_5_55.5
Age_32_4_32.5	Age_40_5_51.0
Age_32_4_32.5	Age_74_2_33.5
Age_32_4_32.5	Age_94_4_55.5
Age_32_4_32.5	Age_98_5_57.0
Age_36_5_55.5	Age_40_5_51.0
Age_36_5_55.5	Age_74_2_33.5
Age_36_5_55.5	Age_94_4_55.5
Age_36_5_55.5	Age_98_5_57.0
Age_40_5_51.0	Age_74_2_33.5
Age_40_5_51.0	Age_94_4_55.5
Age_40_5_51.0	Age_98_5_57.0
Age_74_2_33.5	Age_94_4_55.5
Age_74_2_33.5	Age_98_5_57.0
Age_94_4_55.5	Age_98_5_57.0
HourlyRate_13_5_38.5	HourlyRate_19_4_50.0
HourlyRate_13_5_38.5	HourlyRate_49_4_55.5
HourlyRate_13_5_38.5	HourlyRate_91_5_48.5
HourlyRate_19_4_50.0	HourlyRate_49_4_55.5
HourlyRate_19_4_50.0	HourlyRate_91_5_48.5
HourlyRate_49_4_55.5	HourlyRate_91_5_48.5
JobSatisfaction_17_2_1.5	JobSatisfaction_63_5_3.5
StockOptionLevel_18_3_0.5	StockOptionLevel_58_5_0.5
StockOptionLevel_18_3_0.5	StockOptionLevel_69_4_2.5
StockOptionLevel_18_3_0.5	StockOptionLevel_78_5_1.5
StockOptionLevel_58_5_0.5	StockOptionLevel_69_4_2.5
StockOptionLevel_58_5_0.5	StockOptionLevel_78_5_1.5
StockOptionLevel_69_4_2.5	StockOptionLevel_78_5_1.5
MonthlyIncome_20_5_2590.0	MonthlyIncome_43_5_19490.5
Education_23_5_2.5	Education_39_4_1.5
Department_26_4_1.5	Department_55_5_0.5
YearsInCurrentRole_31_3_2.5	YearsInCurrentRole_46_1_2.5
YearsInCurrentRole_31_3_2.5	YearsInCurrentRole_76_4_6.0
YearsInCurrentRole_31_3_2.5	YearsInCurrentRole_87_4_5.0
YearsInCurrentRole_46_1_2.5	YearsInCurrentRole_76_4_6.0
YearsInCurrentRole_46_1_2.5	YearsInCurrentRole_87_4_5.0
YearsInCurrentRole_76_4_6.0	YearsInCurrentRole_87_4_5.0
PercentSalaryHike_86_3_12.5	PercentSalaryHike_88_5_11.5
